,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,year,month,Last7Average_Temp,Last7Average_Windspeed,Last7Total_Rainfall
108,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,2007,6,71.2142857143,0.955,8.57857142857
109,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,2007,6,71.2142857143,0.955,8.57857142857
110,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,2007,6,71.2142857143,0.955,8.57857142857
111,2007-06-26,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
112,2007-06-26,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
113,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
114,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,2007,6,71.2142857143,0.955,8.57857142857
115,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,2007,6,71.2142857143,0.955,8.57857142857
116,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,2007,6,71.2142857143,0.955,8.57857142857
117,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,2007,6,71.2142857143,0.955,8.57857142857
118,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,19,0,2007,6,71.2142857143,0.955,8.57857142857
119,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
120,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,20,0,2007,6,71.2142857143,0.955,8.57857142857
121,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,25,0,2007,6,71.2142857143,0.955,8.57857142857
122,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,6,0,2007,6,71.2142857143,0.955,8.57857142857
123,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
124,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,2007,6,71.2142857143,0.955,8.57857142857
125,2007-06-26,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,4,0,2007,6,71.2142857143,0.955,8.57857142857
126,2007-06-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,2007,6,71.2142857143,0.955,8.57857142857
127,2007-06-26,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,2007,6,71.2142857143,0.955,8.57857142857
128,2007-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
129,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,2007,6,71.2142857143,0.955,8.57857142857
130,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,2007,6,71.2142857143,0.955,8.57857142857
131,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,2007,6,71.2142857143,0.955,8.57857142857
132,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
133,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,2007,6,71.2142857143,0.955,8.57857142857
134,2007-06-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
135,2007-06-26,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
136,2007-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,2007,6,71.2142857143,0.955,8.57857142857
137,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
138,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
139,2007-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,2,0,2007,6,71.2142857143,0.955,8.57857142857
140,2007-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0,2007,6,71.2142857143,0.955,8.57857142857
141,2007-06-26,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX RESTUANS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
142,2007-06-26,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
143,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,21, S HAMLIN AVE,T040,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,5,0,2007,6,71.2142857143,0.955,8.57857142857
144,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,21, S HAMLIN AVE,T040,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
145,2007-06-26,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
146,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
147,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
148,2007-06-26,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
149,2007-06-26,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,2007,6,71.2142857143,0.955,8.57857142857
150,2007-06-26,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,1,0,2007,6,71.2142857143,0.955,8.57857142857
151,2007-06-26,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,3,0,2007,6,71.2142857143,0.955,8.57857142857
152,2007-06-26,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,2007,6,71.2142857143,0.955,8.57857142857
153,2007-06-26,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,1,0,2007,6,71.2142857143,0.955,8.57857142857
154,2007-06-29,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,2007,6,72.7857142857,0.525,8.49285714286
155,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
156,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
157,2007-06-29,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
158,2007-06-29,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,2007,6,72.7857142857,0.525,8.49285714286
159,2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
160,2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
161,2007-06-29,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
162,2007-06-29,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
163,2007-06-29,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,3,0,2007,6,72.7857142857,0.525,8.49285714286
164,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
165,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
166,2007-06-29,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
167,2007-06-29,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
168,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,2007,6,72.7857142857,0.525,8.49285714286
169,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
170,2007-06-29,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
171,2007-06-29,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,2,0,2007,6,72.7857142857,0.525,8.49285714286
172,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
173,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2007,6,72.7857142857,0.525,8.49285714286
174,2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,2007,6,72.7857142857,0.525,8.49285714286
175,2007-06-29,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,3,0,2007,6,72.7857142857,0.525,8.49285714286
176,2007-06-29,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
177,2007-06-29,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
178,2007-06-29,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,2007,6,72.7857142857,0.525,8.49285714286
179,2007-06-29,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,2007,6,72.7857142857,0.525,8.49285714286
180,2007-06-29,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
181,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
182,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,2007,6,72.7857142857,0.525,8.49285714286
183,2007-06-29,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,2007,6,72.7857142857,0.525,8.49285714286
184,2007-06-29,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0,2007,6,72.7857142857,0.525,8.49285714286
185,2007-06-29,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
186,2007-06-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
187,2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,2007,6,72.7857142857,0.525,8.49285714286
188,2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0,2007,6,72.7857142857,0.525,8.49285714286
189,2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
190,2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
191,2007-06-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
192,2007-06-29,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
193,2007-06-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
194,2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
195,2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
196,2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
197,2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
198,2007-06-29,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,2007,6,72.7857142857,0.525,8.49285714286
199,2007-06-29,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,0,2007,6,72.7857142857,0.525,8.49285714286
200,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,2007,7,71.9285714286,0.33,8.41428571429
201,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,2007,7,71.9285714286,0.33,8.41428571429
202,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,2007,7,71.9285714286,0.33,8.41428571429
203,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,2007,7,71.9285714286,0.33,8.41428571429
204,2007-07-02,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0,2007,7,71.9285714286,0.33,8.41428571429
205,2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,2007,7,71.9285714286,0.33,8.41428571429
206,2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,2007,7,71.9285714286,0.33,8.41428571429
207,2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,3,0,2007,7,71.9285714286,0.33,8.41428571429
208,2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,16,0,2007,7,71.9285714286,0.33,8.41428571429
209,2007-07-02,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,2007,7,71.9285714286,0.33,8.41428571429
210,2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,2007,7,71.9285714286,0.33,8.41428571429
211,2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,2007,7,71.9285714286,0.33,8.41428571429
212,2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,2007,7,71.9285714286,0.33,8.41428571429
213,2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,3,0,2007,7,71.9285714286,0.33,8.41428571429
214,2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,7,71.9285714286,0.33,8.41428571429
